index,lon,lat,age,plate_id
0,109.55913149085649,7.828346050650538,126,613
1,112.45699597302901,-8.109541660750644,222,65702
2,126.15807760202091,-4.579049753915719,118,681
3,110.41340109320167,-9.643441136548326,95,65702
4,126.80725064858345,-44.76740760754005,203,801
5,120.4664329550579,-7.432312357098638,186,668
6,93.33073504159502,6.915379100364774,58,607
7,110.7411726031227,2.009618439189545,82,61401
8,124.13314358623971,-1.6192678807695131,12,670
9,132.38501587040335,-9.670125227815078,43,801
10,129.5541544982458,-22.963412375894244,185,801
11,126.76588837668936,-14.048082397198236,223,801
12,141.2845351929149,-36.337303647848245,114,801
13,125.77503660345533,-41.20915343249219,177,801
14,102.79001904828614,-2.9256184111752788,64,673
15,124.2874212849074,8.737106099001892,125,674
16,130.475377336147,-39.14696844295496,215,801
17,174.88715183136657,-31.402276952973526,30,835
18,137.80145865238677,-38.58966620015843,134,801
19,127.51044528794245,-19.245327128780808,202,801
20,145.89804859748307,-16.566688440495923,90,801
21,112.09560279097973,-0.9771073846633627,199,614
22,125.26352536663575,-9.11426848902893,9,684
23,130.8297824718047,-53.696596778604935,174,802
24,102.8408977745611,-6.81527089097942,1,68601
25,126.72218724489119,3.4154200245829784,17,678
26,125.18664674989176,7.669645813512091,129,674
27,99.09585651989788,-1.6598664944073889,89,68601
28,120.71446347214254,3.4121535894274118,127,645
29,113.96807621724008,3.73245845251882,104,61403
30,121.92077518838894,-10.35885624170433,215,684
31,116.85714619180582,-6.503005182144889,74,668
32,132.86360872562574,-6.547988328437135,82,684
33,124.11358917381735,6.51501165945804,144,564
34,146.7612674893385,-16.60240296991074,88,801
35,128.87446752422935,-15.139400176312918,154,801
36,126.66821867604897,-7.286023215537547,6,566
37,130.3897043507806,-12.028293801318824,169,801
38,133.3463621350534,-40.610803815865594,218,801
39,138.72312838666394,-40.23675574753101,126,801
40,151.90822365508535,-18.882192266946056,11,801
41,138.25925241505016,-33.75353998856683,125,801
42,103.43888834892704,-5.032707846813217,98,67350
43,149.83073570633468,-5.943161323867983,20,830
44,99.64409405286978,0.11818260943591241,39,67352
45,162.14411875048,-26.64531529858209,49,869
46,127.01921007379741,9.385313549311718,134,608
47,127.61494828700377,-25.8211732683367,191,801
48,124.65490742003915,-47.315434927810614,181,801
49,132.86880172477947,6.6967814780548025,150,608
50,95.22367935618536,3.709320783542857,4,68601
51,96.11007656958066,-1.2157920175244499,93,511
52,132.0813544902505,-21.069564996388586,170,801
53,130.31110107159674,-35.043306193440785,220,801
54,132.79283853207068,-12.02762892819338,139,801
55,131.55906438260678,-41.43570499062655,214,801
56,120.27582563985375,-45.79289905428701,190,801
57,129.3747627520956,-27.503517271737486,166,801
58,126.31497156903875,-30.477378507798395,158,801
59,99.53384433561234,8.49955280853598,95,647
60,155.16343366425826,-24.588556291677676,21,801
61,111.15669503103578,0.27320073448177595,82,614
62,100.29734622344098,5.694371331105117,86,647
63,131.16527828511138,1.346193580138575,159,608
64,152.8454440457101,-0.48248881445336167,3,901
65,135.59599809184036,-16.244619245527083,55,801
66,136.92696122910172,-4.583421059844895,10,615
67,124.17520859114785,3.901112520375662,16,645
68,107.12242037921438,-1.2465398053385925,112,64701
69,112.876577322136,-6.707181192930946,37,736
70,122.44158640269924,-41.486913604049555,184,801
71,100.32274744389777,-2.850924725323921,82,68601
72,174.32993531651272,-19.850920285342518,5,824
73,151.7688625635342,-37.09390183792206,61,801
74,139.85385163454492,-24.92271450040792,108,801
75,152.98437248764097,-19.571294436841317,12,801
76,125.3845865090386,3.465583249905542,136,669
77,134.4763657171998,-13.101561392906959,125,801
78,123.49737560470963,7.521182191695075,116,646
79,126.6565416754292,-28.670284433896477,217,801
80,131.7660231870674,4.649077838406271,157,608
81,134.8584935929651,-9.725430592188616,46,801
82,95.09818084621153,-0.653141209299271,20,511
83,129.0686729058043,-33.16214754858903,148,801
84,141.25428285517177,-57.920740800688534,136,802
85,123.9523185765312,-38.26428635323351,163,801
86,116.76330729518432,5.184267328685905,125,61413
87,150.87218633898172,-8.72596314075561,23,836
88,172.22432187091874,-28.8150117852446,34,835
89,167.3819247247153,-26.478325010055414,39,845
90,126.3121423122632,-37.43051191901935,213,801
91,113.47036701207601,-1.6605087960954918,226,614
92,119.12068463485576,6.268597450889601,216,646
93,129.34977286106215,0.20947297238347318,163,680
94,125.61014095515313,-37.09672700118745,204,801
95,146.66025792465632,-19.73467728361279,22,801
96,140.279063844523,-18.032160004547304,54,801
97,120.41253704308694,3.3053541794431354,187,645
98,109.41411788308102,9.390478573478099,45,612
99,107.9687501060364,-7.752649961783661,26,736
100,127.64526362099627,-27.22245031919426,159,801
101,171.8343812452186,-46.575235292065706,71,813
102,169.03651479957222,-17.84055702691337,30,827
103,172.31312207745725,-18.421451900556832,28,857
104,150.56487464580675,-29.650186374075005,58,801
105,125.46641837718872,-12.505733881977534,227,801
106,113.89573356608956,-5.454208753231526,209,61405
107,133.08199499842866,-57.25052315092688,160,802
108,122.24834143904964,-35.34536305668401,201,801
109,158.11588708001833,-54.567337410611884,100,801
