trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
0.54,39.90,0.11,-79.95,-0.78,-50.99,0.01,83.82,301,331009,0.00,0.00,0.02,-0.11,0.49,-0.61,-0.88,-54.47,0.51,-0.72,98.66,0.00,47.15,765.82,2.66
0.53,39.96,0.21,-32.00,-0.70,-60.96,0.12,83.82,301,331010,0.07,0.07,0.17,-0.11,0.34,-0.61,-0.88,-54.47,0.51,-0.72,98.66,0.00,47.15,765.82,2.66
0.57,40.07,0.21,-70.71,0.70,-99.69,0.13,122.57,301,331010,0.19,0.19,0.07,-0.19,-0.12,-0.69,0.88,-93.20,-0.05,-0.88,98.66,0.00,47.15,765.82,2.66
0.66,40.18,0.21,-70.70,0.70,-99.69,0.13,122.63,301,331010,0.32,0.32,0.07,-0.19,-0.12,-0.69,0.88,-93.19,-0.05,-0.88,98.66,0.00,47.15,765.82,2.66
0.75,40.29,0.23,-54.52,0.71,-104.90,0.13,122.68,301,331012,0.45,0.45,0.13,-0.19,-0.18,-0.69,0.88,-93.19,-0.05,-0.88,98.66,0.00,47.15,765.82,2.66
0.84,40.40,0.23,-54.52,0.71,-104.89,0.13,122.74,301,331012,0.58,0.58,0.13,-0.19,-0.18,-0.69,0.88,-93.18,-0.05,-0.88,98.66,0.00,47.15,765.82,2.66
0.95,40.50,0.23,-67.21,0.71,-117.59,0.13,135.51,301,331012,0.71,0.71,0.09,-0.21,-0.33,-0.63,0.88,-105.88,-0.24,-0.85,98.66,0.00,47.15,765.82,2.66
1.08,40.59,0.23,-67.21,0.71,-117.58,0.13,135.59,301,331012,0.84,0.84,0.09,-0.21,-0.33,-0.63,0.88,-105.87,-0.24,-0.85,98.66,0.00,47.15,765.82,2.66
1.21,40.69,0.23,-67.21,0.71,-117.58,0.13,135.68,301,331012,0.98,0.98,0.09,-0.21,-0.33,-0.63,0.88,-105.87,-0.24,-0.85,98.66,0.00,47.15,765.82,2.66
1.33,40.78,0.20,-40.46,0.82,-118.98,0.13,135.76,301,331014,1.11,1.11,0.16,-0.13,-0.40,-0.72,0.88,-105.86,-0.24,-0.85,98.66,0.00,47.15,765.82,2.66
1.46,40.88,0.20,-40.46,0.82,-118.98,0.13,135.84,301,331014,1.25,1.25,0.16,-0.13,-0.40,-0.72,0.88,-105.86,-0.24,-0.85,98.66,0.00,47.15,765.82,2.66
1.59,40.97,0.20,-40.45,0.82,-118.97,0.13,135.93,301,331014,1.38,1.38,0.16,-0.13,-0.40,-0.72,0.88,-105.85,-0.24,-0.85,98.66,0.00,47.15,765.82,2.66
1.71,41.07,0.20,-33.88,0.82,-112.40,0.15,129.44,301,331014,1.52,1.52,0.17,-0.11,-0.31,-0.76,0.88,-99.28,-0.14,-0.87,98.66,0.00,47.15,765.82,2.66
1.84,41.19,0.20,-33.88,0.82,-112.39,0.15,129.52,301,331014,1.67,1.67,0.17,-0.11,-0.31,-0.76,0.88,-99.28,-0.14,-0.87,98.66,0.00,47.15,765.82,2.66
1.96,41.30,0.33,-23.86,0.86,-120.77,0.15,129.60,301,331016,1.81,1.81,0.30,-0.13,-0.44,-0.74,0.88,-99.27,-0.14,-0.87,98.66,0.00,47.15,765.82,2.66
2.09,41.41,0.33,-23.86,0.86,-120.77,0.15,129.68,301,331016,1.96,1.96,0.30,-0.13,-0.44,-0.74,0.88,-99.27,-0.14,-0.87,98.66,0.00,47.15,765.82,2.66
2.21,41.51,0.33,-29.02,0.86,-125.92,0.13,134.92,301,331016,2.10,2.10,0.28,-0.16,-0.50,-0.70,0.88,-104.42,-0.22,-0.85,98.66,0.00,47.15,765.82,2.66
2.33,41.60,0.33,-29.02,0.86,-125.92,0.13,135.00,301,331016,2.22,2.22,0.28,-0.16,-0.50,-0.70,0.88,-104.41,-0.22,-0.85,106.25,0.00,47.15,291.58,2.72
2.45,41.69,0.39,-24.35,0.90,-129.52,0.13,135.08,301,331018,2.35,2.35,0.35,-0.16,-0.57,-0.69,0.88,-104.41,-0.22,-0.85,106.25,0.00,7.10,291.58,2.72
2.57,41.78,0.39,-24.35,0.90,-129.52,0.13,135.16,301,331018,2.48,2.48,0.35,-0.16,-0.57,-0.69,0.88,-104.41,-0.22,-0.85,106.25,0.00,7.10,291.58,2.72
2.71,41.87,0.39,-36.02,0.90,-141.18,0.14,146.93,301,331018,2.61,2.61,0.31,-0.23,-0.70,-0.56,0.88,-116.07,-0.39,-0.79,106.25,0.00,7.10,291.58,2.72
2.87,41.94,0.39,-36.03,0.90,-141.18,0.14,147.04,301,331018,2.75,2.75,0.31,-0.23,-0.70,-0.56,0.88,-116.07,-0.39,-0.79,106.25,0.00,7.10,291.58,2.72
3.03,42.02,0.41,-27.73,0.96,-141.42,0.14,147.14,301,331021,2.90,2.90,0.36,-0.19,-0.75,-0.60,0.88,-116.06,-0.39,-0.79,106.25,0.01,7.10,291.58,2.72
3.19,42.10,0.41,-27.73,0.96,-141.41,0.14,147.25,301,331021,3.04,3.04,0.36,-0.19,-0.75,-0.60,0.88,-116.06,-0.39,-0.79,106.25,0.01,7.10,291.58,2.72
3.36,42.17,0.41,-33.75,0.96,-147.42,0.14,153.37,301,331021,3.18,3.18,0.34,-0.23,-0.81,-0.52,0.88,-122.06,-0.47,-0.75,106.25,0.01,7.10,291.58,2.72
3.53,42.23,0.41,-33.75,0.96,-147.41,0.14,153.49,301,331021,3.33,3.33,0.34,-0.23,-0.81,-0.52,0.88,-122.06,-0.47,-0.75,106.25,0.01,7.10,291.58,2.72
3.71,42.30,0.40,-25.21,1.01,-145.15,0.14,153.61,301,331023,3.47,3.47,0.36,-0.17,-0.83,-0.58,0.88,-122.05,-0.47,-0.75,106.25,0.01,7.10,291.58,2.72
3.88,42.36,0.40,-25.21,1.01,-145.14,0.14,153.73,301,331023,3.61,3.61,0.36,-0.17,-0.83,-0.58,0.88,-122.05,-0.47,-0.75,106.25,0.01,7.10,291.58,2.72
4.04,42.42,0.40,-27.03,1.01,-146.96,0.12,155.65,301,331023,3.75,3.75,0.36,-0.18,-0.85,-0.55,0.88,-123.86,-0.49,-0.73,106.25,0.00,7.10,291.58,2.72
4.19,42.47,0.40,-27.03,1.01,-146.95,0.12,155.75,301,331023,3.87,3.87,0.36,-0.18,-0.85,-0.55,0.88,-123.85,-0.49,-0.73,106.25,0.00,7.10,291.58,2.72
4.34,42.52,0.42,-24.44,1.03,-147.24,0.12,155.85,301,331024,3.99,3.99,0.38,-0.17,-0.87,-0.56,0.88,-123.85,-0.49,-0.73,106.25,0.00,7.10,291.58,2.72
4.49,42.57,0.42,-24.44,1.03,-147.24,0.12,155.96,301,331024,4.11,4.11,0.38,-0.17,-0.87,-0.56,0.88,-123.84,-0.49,-0.73,106.25,0.00,7.10,291.58,2.72
4.66,42.61,0.42,-28.70,1.03,-151.49,0.14,160.33,301,331024,4.24,4.24,0.36,-0.20,-0.91,-0.49,0.88,-128.09,-0.54,-0.69,106.25,0.01,7.10,291.58,2.72
4.84,42.66,0.42,-28.70,1.03,-151.49,0.14,160.45,301,331024,4.38,4.38,0.36,-0.20,-0.91,-0.49,0.88,-128.09,-0.54,-0.69,106.25,0.01,7.10,291.58,2.72
5.02,42.71,0.39,-9.68,1.12,-145.88,0.14,160.58,301,331025,4.53,4.53,0.38,-0.07,-0.93,-0.63,0.88,-128.08,-0.54,-0.69,106.25,0.01,7.10,291.58,2.72
5.21,42.76,0.39,-9.68,1.12,-145.88,0.14,160.70,301,331025,4.67,4.67,0.38,-0.07,-0.93,-0.63,0.88,-128.08,-0.54,-0.69,106.25,0.01,7.10,291.58,2.72
5.39,42.80,0.39,-14.81,1.12,-151.01,0.14,165.96,301,331025,4.81,4.81,0.38,-0.10,-0.98,-0.54,0.88,-133.21,-0.60,-0.64,106.25,0.01,7.10,291.58,2.72
5.57,42.83,0.39,-14.81,1.12,-151.01,0.14,166.08,301,331025,4.95,4.95,0.38,-0.10,-0.98,-0.54,0.88,-133.20,-0.60,-0.64,106.25,0.01,7.10,291.58,2.72
5.75,42.86,0.37,-5.73,1.15,-148.19,0.14,166.21,301,331026,5.08,5.08,0.37,-0.04,-0.97,-0.60,0.88,-133.19,-0.60,-0.64,106.25,0.01,7.10,291.58,2.72
5.93,42.90,0.37,-5.73,1.15,-148.18,0.14,166.33,301,331026,5.22,5.22,0.37,-0.04,-0.97,-0.60,0.88,-133.19,-0.60,-0.64,106.25,0.01,7.10,291.58,2.72
6.13,42.92,0.37,-9.13,1.15,-151.58,0.16,169.86,301,331026,5.33,5.36,0.37,-0.06,-1.01,-0.55,0.88,-136.58,-0.64,-0.60,106.25,0.01,7.10,291.58,2.72
6.33,42.95,0.37,-9.13,1.15,-151.58,0.16,170.01,301,331026,5.17,5.52,0.37,-0.06,-1.01,-0.55,0.88,-136.58,-0.64,-0.60,106.25,0.01,7.10,291.58,2.72
6.54,42.98,0.37,-9.13,1.15,-151.58,0.16,170.15,301,331026,5.02,5.67,0.37,-0.06,-1.01,-0.55,0.88,-136.57,-0.64,-0.60,106.25,0.01,7.10,291.58,2.72
6.75,43.01,0.36,12.63,1.20,-145.38,0.16,170.29,301,331028,4.86,5.83,0.35,0.08,-0.99,-0.68,0.88,-136.56,-0.64,-0.60,106.25,0.01,7.10,291.58,2.72
6.96,43.03,0.36,12.63,1.20,-145.38,0.16,170.44,301,331028,4.71,5.99,0.35,0.08,-0.99,-0.68,0.88,-136.55,-0.64,-0.60,106.25,0.01,7.10,291.58,2.72
