trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
4.45,43.08,-0.30,106.35,1.69,-130.48,0.03,182.81,701,307,0.01,0.01,-0.08,0.28,-1.10,-1.29,1.55,-139.64,-1.18,-1.00,1.67,0.00,11.95,302.40,1.02
4.57,43.03,0.30,74.08,1.70,-162.19,0.18,214.51,701,307,0.12,0.12,0.08,0.29,-1.62,-0.52,1.55,-171.29,-1.53,-0.23,1.67,0.00,11.95,302.40,1.02
4.77,42.93,0.30,72.98,1.71,-162.32,0.18,214.65,701,307,0.30,0.30,0.09,0.29,-1.63,-0.52,1.56,-171.33,-1.54,-0.23,1.67,0.00,11.95,302.40,1.02
4.94,42.84,0.36,-67.08,1.69,176.80,0.13,214.77,701,307036,0.45,0.45,0.14,-0.33,-1.69,0.09,1.56,-171.36,-1.55,-0.23,1.67,0.00,11.95,302.40,1.02
5.09,42.77,0.36,-67.41,1.69,176.81,0.13,214.86,701,307036,0.58,0.58,0.14,-0.33,-1.69,0.09,1.57,-171.39,-1.55,-0.23,1.67,0.00,11.95,302.40,1.02
5.22,42.70,0.36,-67.71,1.69,176.81,0.10,214.95,701,307036,0.69,0.69,0.14,-0.33,-1.69,0.09,1.57,-171.41,-1.56,-0.23,1.67,0.00,11.95,302.40,1.02
5.40,42.64,0.36,-52.20,1.70,-167.33,0.20,199.21,701,307036,0.84,0.84,0.22,-0.28,-1.66,-0.37,1.58,-155.61,-1.44,-0.65,1.67,0.00,11.95,302.40,1.02
5.65,42.58,0.46,-48.61,1.78,-170.02,0.20,199.37,701,307037,1.04,1.04,0.30,-0.35,-1.75,-0.31,1.58,-155.71,-1.44,-0.65,1.67,0.00,11.95,302.40,1.02
5.82,42.53,0.46,-55.90,1.78,-177.10,0.07,206.55,701,307037,1.17,1.17,0.26,-0.38,-1.78,-0.09,1.59,-162.84,-1.52,-0.47,1.67,0.00,11.95,302.40,1.02
5.90,42.50,0.48,-29.01,1.96,-173.03,0.07,206.61,701,307038,1.24,1.24,0.42,-0.23,-1.94,-0.24,1.59,-162.87,-1.52,-0.47,1.67,0.00,11.95,302.40,1.02
5.99,42.48,0.48,-14.41,1.96,-158.39,0.08,192.02,701,307038,1.31,1.31,0.46,-0.12,-1.82,-0.72,1.59,-148.26,-1.36,-0.84,1.67,0.00,11.95,302.40,1.02
6.10,42.46,0.35,12.08,1.93,-151.75,0.08,192.09,701,307039,1.39,1.39,0.34,0.07,-1.70,-0.91,1.60,-148.32,-1.36,-0.84,1.67,0.00,11.95,302.40,1.02
6.19,42.45,0.35,13.70,1.93,-150.20,0.06,190.58,701,307039,1.46,1.46,0.34,0.08,-1.68,-0.96,1.60,-146.79,-1.34,-0.88,1.67,0.00,11.95,302.40,1.02
6.27,42.43,0.53,15.74,2.12,-151.11,0.06,190.63,701,307040,1.52,1.52,0.51,0.15,-1.85,-1.02,1.60,-146.83,-1.34,-0.88,1.67,0.00,11.95,302.40,1.02
6.39,42.42,0.53,12.03,2.12,-154.89,0.11,194.46,701,307040,1.61,1.61,0.52,0.11,-1.92,-0.90,1.60,-150.65,-1.40,-0.79,1.67,0.00,11.95,302.40,1.02
6.54,42.39,0.63,8.95,2.21,-156.37,0.11,194.56,701,307041,1.72,1.72,0.62,0.10,-2.03,-0.89,1.61,-150.72,-1.40,-0.79,1.67,0.00,11.95,302.40,1.02
6.70,42.35,0.63,0.10,2.21,-165.25,0.14,203.53,701,307041,1.85,1.85,0.63,0.00,-2.14,-0.56,1.61,-159.65,-1.51,-0.56,1.67,0.00,11.95,302.40,1.02
6.87,42.29,0.56,28.67,2.17,-157.50,0.14,203.64,701,307042,1.98,1.98,0.49,0.27,-2.01,-0.83,1.62,-159.71,-1.52,-0.56,1.67,0.00,11.95,302.40,1.02
7.06,42.21,0.56,17.99,2.17,-168.31,0.19,214.56,701,307042,2.15,2.15,0.53,0.17,-2.13,-0.44,1.62,-170.55,-1.60,-0.27,1.67,0.00,11.95,302.40,1.02
7.27,42.10,0.82,7.59,2.45,-171.14,0.19,214.70,701,307043,2.34,2.34,0.81,0.11,-2.42,-0.38,1.63,-170.59,-1.61,-0.27,1.67,0.00,11.95,302.40,1.02
7.45,42.00,0.82,3.00,2.45,-175.76,0.16,219.44,701,307043,2.51,2.51,0.81,0.04,-2.44,-0.18,1.63,-175.23,-1.63,-0.14,1.67,0.00,11.95,302.40,1.02
7.62,41.90,0.98,4.14,2.62,-175.41,0.16,219.55,701,307044,2.67,2.67,0.98,0.07,-2.61,-0.21,1.64,-175.24,-1.63,-0.14,1.67,0.00,11.95,302.40,1.02
7.74,41.80,0.98,-12.23,2.62,168.23,0.12,236.00,701,307044,2.81,2.81,0.96,-0.21,-2.57,0.54,1.65,168.40,-1.61,0.33,1.67,0.00,11.95,302.40,1.02
7.84,41.69,0.98,-12.26,2.63,168.24,0.12,236.06,701,307044,2.93,2.93,0.95,-0.21,-2.57,0.54,1.65,168.43,-1.62,0.33,1.67,0.00,11.95,302.40,1.02
7.93,41.59,1.01,-6.65,2.66,170.37,0.12,236.12,701,307045,3.06,3.06,1.00,-0.12,-2.62,0.44,1.65,168.46,-1.62,0.33,1.67,0.00,11.95,302.40,1.02
8.02,41.49,1.01,-6.67,2.66,170.38,0.12,236.18,701,307045,3.18,3.18,1.00,-0.12,-2.62,0.44,1.66,168.49,-1.63,0.33,1.67,0.00,11.95,302.40,1.02
8.11,41.38,1.00,-13.78,2.66,163.30,0.13,243.33,701,307045,3.31,3.31,0.97,-0.24,-2.55,0.77,1.66,161.44,-1.58,0.53,1.67,0.00,11.95,302.40,1.02
8.18,41.26,1.00,-13.81,2.67,163.32,0.13,243.38,701,307045,3.44,3.44,0.97,-0.24,-2.55,0.77,1.67,161.49,-1.58,0.53,1.67,0.00,11.95,302.40,1.02
8.26,41.15,1.38,6.72,2.98,173.00,0.13,243.43,701,307046,3.57,3.57,1.37,0.16,-2.96,0.36,1.67,161.54,-1.59,0.53,1.67,0.00,11.95,302.40,1.02
8.34,41.03,1.38,6.73,2.99,173.00,0.13,243.48,701,307046,3.69,3.69,1.37,0.16,-2.96,0.36,1.68,161.59,-1.59,0.53,1.67,0.00,815.80,302.40,1.02
8.39,40.93,1.38,-7.62,2.99,158.65,0.10,257.87,701,307046,3.81,3.81,1.37,-0.18,-2.78,1.09,1.68,147.30,-1.41,0.91,1.67,0.00,815.80,6549.38,1.02
