trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
0.55,40.76,0.60,-3.69,1.01,-129.71,0.14,108.05,301,331010,0.07,0.07,0.60,-0.04,-0.65,-0.78,0.82,-93.47,-0.05,-0.82,123.97,0.01,43.87,2188.60,2.67
0.60,40.88,0.91,-4.24,1.21,-141.67,0.12,108.08,301,331012,0.20,0.20,0.90,-0.07,-0.95,-0.75,0.82,-93.26,-0.05,-0.82,123.97,0.01,43.87,2188.60,2.67
0.65,41.00,0.91,-4.24,1.21,-141.59,0.12,108.11,301,331012,0.32,0.32,0.90,-0.07,-0.95,-0.75,0.82,-93.06,-0.04,-0.82,123.97,0.01,43.87,2188.60,2.67
0.75,41.12,0.91,-24.75,1.21,-162.02,0.18,128.68,301,331012,0.47,0.47,0.82,-0.38,-1.15,-0.37,0.82,-113.34,-0.32,-0.75,123.97,0.02,43.87,2188.60,2.67
0.90,41.26,0.91,-24.75,1.20,-161.96,0.18,128.78,301,331012,0.65,0.65,0.82,-0.38,-1.14,-0.37,0.82,-113.07,-0.32,-0.75,123.97,0.02,43.87,2188.60,2.67
1.05,41.40,0.91,-24.75,1.20,-161.90,0.18,128.88,301,331012,0.83,0.83,0.82,-0.38,-1.14,-0.37,0.82,-112.81,-0.32,-0.75,123.97,0.02,43.87,2188.60,2.67
1.20,41.54,1.08,13.67,1.69,-143.54,0.18,128.98,301,331014,1.00,1.00,1.05,0.26,-1.36,-1.01,0.81,-112.55,-0.31,-0.75,123.97,0.02,43.87,2188.60,2.67
1.35,41.68,1.08,13.67,1.69,-143.45,0.18,129.08,301,331014,1.18,1.18,1.05,0.26,-1.36,-1.01,0.81,-112.28,-0.31,-0.75,123.97,0.02,43.87,2188.60,2.67
1.49,41.81,1.08,13.67,1.69,-143.37,0.18,129.18,301,331014,1.36,1.36,1.05,0.26,-1.35,-1.01,0.81,-112.01,-0.30,-0.75,123.97,0.02,43.87,2188.60,2.67
1.62,41.93,1.08,19.53,1.68,-137.44,0.12,123.40,301,331014,1.51,1.51,1.02,0.36,-1.24,-1.14,0.81,-105.92,-0.22,-0.78,123.97,0.01,43.87,2188.60,2.67
1.71,42.04,1.08,19.53,1.68,-137.37,0.12,123.46,301,331014,1.63,1.63,1.02,0.36,-1.24,-1.14,0.81,-105.73,-0.22,-0.78,123.97,0.01,43.87,2188.60,2.67
1.80,42.14,1.08,6.09,1.57,-145.29,0.12,123.52,301,331016,1.75,1.75,1.07,0.11,-1.29,-0.89,0.81,-105.53,-0.22,-0.78,123.97,0.01,43.87,2188.60,2.67
1.89,42.24,1.08,6.09,1.56,-145.23,0.12,123.58,301,331016,1.88,1.88,1.07,0.11,-1.29,-0.89,0.81,-105.34,-0.21,-0.78,123.97,0.01,43.87,2188.60,2.67
2.00,42.34,1.08,-3.00,1.56,-154.27,0.14,132.75,301,331016,2.01,2.01,1.08,-0.06,-1.41,-0.68,0.81,-114.24,-0.33,-0.74,123.97,0.02,43.87,2188.60,2.67
2.12,42.44,1.08,-3.00,1.56,-154.22,0.14,132.83,301,331016,2.14,2.14,1.08,-0.06,-1.40,-0.68,0.81,-114.03,-0.33,-0.74,123.97,0.02,43.87,2188.60,2.67
2.25,42.54,1.07,2.88,1.60,-150.52,0.14,132.92,301,331018,2.28,2.28,1.07,0.05,-1.39,-0.79,0.80,-113.83,-0.32,-0.74,123.97,0.02,43.87,2188.60,2.67
2.38,42.64,1.07,2.88,1.60,-150.46,0.14,133.01,301,331018,2.42,2.42,1.07,0.05,-1.39,-0.79,0.80,-113.62,-0.32,-0.74,123.97,0.02,43.87,2188.60,2.67
2.51,42.73,1.07,-6.50,1.60,-159.81,0.13,142.49,301,331018,2.55,2.55,1.06,-0.12,-1.50,-0.55,0.80,-122.81,-0.43,-0.67,123.97,0.02,43.87,2188.60,2.67
2.66,42.82,1.07,-6.50,1.59,-159.77,0.13,142.58,301,331018,2.69,2.69,1.06,-0.12,-1.50,-0.55,0.80,-122.62,-0.43,-0.67,123.97,0.02,43.87,2188.60,2.67
2.80,42.90,1.17,-11.84,1.63,-164.68,0.13,142.68,301,331021,2.82,2.82,1.15,-0.24,-1.58,-0.43,0.80,-122.43,-0.43,-0.67,123.97,0.02,6.86,2188.60,2.67
2.95,42.98,1.17,-11.84,1.63,-164.65,0.13,142.78,301,331021,2.95,2.95,1.15,-0.24,-1.57,-0.43,0.80,-122.25,-0.42,-0.67,123.97,0.02,6.86,2188.60,2.67
