trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
0.60,40.10,0.21,-25.48,-0.67,-55.03,0.07,77.34,301,331010,0.03,0.03,0.19,-0.09,0.39,-0.55,-0.86,-48.24,0.57,-0.64,107.15,0.00,45.09,795.90,2.73
0.63,40.19,0.21,-69.38,0.67,-98.94,0.13,121.27,301,331010,0.13,0.13,0.07,-0.19,-0.10,-0.66,0.86,-92.14,-0.03,-0.86,107.15,0.00,45.09,795.90,2.73
0.72,40.30,0.21,-69.36,0.67,-98.94,0.13,121.32,301,331010,0.26,0.26,0.07,-0.19,-0.10,-0.66,0.86,-92.14,-0.03,-0.86,107.15,0.00,45.09,795.90,2.73
0.81,40.41,0.23,-53.17,0.69,-104.30,0.13,121.38,301,331012,0.39,0.39,0.14,-0.19,-0.17,-0.67,0.86,-92.14,-0.03,-0.86,107.15,0.00,45.09,795.90,2.73
0.89,40.52,0.23,-53.17,0.69,-104.30,0.13,121.44,301,331012,0.52,0.52,0.14,-0.19,-0.17,-0.67,0.86,-92.13,-0.03,-0.86,107.15,0.00,45.09,795.90,2.73
1.00,40.62,0.23,-66.40,0.69,-117.52,0.14,134.73,301,331012,0.65,0.65,0.09,-0.21,-0.32,-0.61,0.86,-105.35,-0.23,-0.83,107.15,0.00,45.09,795.90,2.73
1.13,40.72,0.23,-66.40,0.69,-117.51,0.14,134.81,301,331012,0.79,0.79,0.09,-0.21,-0.32,-0.61,0.86,-105.35,-0.23,-0.83,107.15,0.00,45.09,795.90,2.73
1.26,40.82,0.23,-66.40,0.69,-117.51,0.14,134.90,301,331012,0.92,0.92,0.09,-0.21,-0.32,-0.61,0.86,-105.34,-0.23,-0.83,107.15,0.00,45.09,795.90,2.73
1.38,40.91,0.20,-39.64,0.80,-118.85,0.14,134.98,301,331014,1.06,1.06,0.16,-0.13,-0.38,-0.70,0.86,-105.34,-0.23,-0.83,107.15,0.00,45.09,795.90,2.73
1.51,41.01,0.20,-39.64,0.80,-118.85,0.14,135.06,301,331014,1.20,1.20,0.16,-0.13,-0.38,-0.70,0.86,-105.34,-0.23,-0.83,117.16,0.00,45.09,2165.22,2.68
1.64,41.11,0.20,-39.64,0.80,-118.85,0.14,135.15,301,331014,1.34,1.34,0.16,-0.13,-0.38,-0.70,0.86,-105.33,-0.23,-0.83,117.16,0.00,45.09,2165.22,2.68
1.77,41.21,0.20,-31.62,0.80,-110.82,0.15,127.21,301,331014,1.48,1.48,0.17,-0.11,-0.28,-0.74,0.86,-97.31,-0.11,-0.85,117.16,0.00,45.09,2165.22,2.68
1.88,41.33,0.20,-31.62,0.80,-110.82,0.15,127.29,301,331014,1.62,1.62,0.17,-0.11,-0.28,-0.74,0.86,-97.31,-0.11,-0.85,117.16,0.00,45.09,2165.22,2.68
2.00,41.44,0.33,-21.59,0.84,-119.38,0.15,127.37,301,331016,1.77,1.77,0.30,-0.12,-0.41,-0.73,0.86,-97.30,-0.11,-0.85,117.16,0.00,45.09,2165.22,2.68
2.12,41.56,0.33,-21.59,0.84,-119.37,0.15,127.45,301,331016,1.91,1.91,0.30,-0.12,-0.41,-0.73,0.86,-97.30,-0.11,-0.85,117.16,0.00,45.09,2165.22,2.68
2.24,41.66,0.33,-27.63,0.84,-125.40,0.13,133.56,301,331016,2.05,2.05,0.29,-0.15,-0.49,-0.68,0.86,-103.33,-0.20,-0.83,117.16,0.00,45.09,2165.22,2.68
2.35,41.76,0.33,-27.63,0.84,-125.40,0.13,133.64,301,331016,2.18,2.18,0.29,-0.15,-0.49,-0.68,0.86,-103.32,-0.20,-0.83,117.16,0.00,7.14,2165.22,2.68
2.47,41.85,0.39,-22.96,0.88,-129.04,0.13,133.72,301,331018,2.30,2.30,0.36,-0.15,-0.55,-0.68,0.86,-103.32,-0.20,-0.83,107.84,0.00,7.14,297.06,2.73
2.59,41.94,0.39,-22.96,0.88,-129.04,0.13,133.80,301,331018,2.43,2.43,0.36,-0.15,-0.55,-0.68,0.86,-103.32,-0.20,-0.83,107.84,0.00,7.14,297.06,2.73
2.73,42.03,0.39,-35.10,0.88,-141.17,0.14,146.03,301,331018,2.57,2.57,0.32,-0.22,-0.69,-0.55,0.86,-115.45,-0.37,-0.77,107.84,0.00,7.14,297.06,2.73
2.89,42.11,0.39,-35.10,0.88,-141.17,0.14,146.13,301,331018,2.71,2.71,0.32,-0.22,-0.69,-0.55,0.86,-115.44,-0.37,-0.77,107.84,0.00,7.14,297.06,2.73
3.05,42.19,0.41,-26.81,0.94,-141.35,0.14,146.24,301,331021,2.85,2.85,0.37,-0.19,-0.74,-0.59,0.86,-115.44,-0.37,-0.77,107.84,0.01,7.14,297.06,2.73
3.21,42.26,0.41,-26.81,0.94,-141.34,0.14,146.35,301,331021,3.00,3.00,0.37,-0.19,-0.74,-0.59,0.86,-115.44,-0.37,-0.77,107.84,0.01,7.14,297.06,2.73
3.38,42.34,0.41,-33.43,0.94,-147.96,0.15,153.08,301,331021,3.14,3.14,0.34,-0.23,-0.80,-0.50,0.86,-122.05,-0.45,-0.73,107.84,0.01,7.14,297.06,2.73
3.56,42.40,0.41,-33.43,0.94,-147.95,0.15,153.20,301,331021,3.29,3.29,0.34,-0.23,-0.80,-0.50,0.86,-122.04,-0.45,-0.73,107.84,0.01,7.14,297.06,2.73
3.74,42.47,0.40,-24.89,0.99,-145.60,0.15,153.32,301,331023,3.44,3.44,0.36,-0.17,-0.82,-0.56,0.86,-122.04,-0.45,-0.73,107.84,0.01,7.14,297.06,2.73
3.91,42.54,0.40,-24.89,0.99,-145.59,0.15,153.44,301,331023,3.58,3.58,0.36,-0.17,-0.82,-0.56,0.86,-122.03,-0.45,-0.73,107.84,0.01,7.14,297.06,2.73
4.08,42.59,0.40,-26.53,0.99,-147.23,0.12,155.18,301,331023,3.72,3.72,0.36,-0.18,-0.83,-0.54,0.86,-123.66,-0.48,-0.71,107.84,0.00,7.14,297.06,2.73
4.23,42.65,0.40,-26.53,0.99,-147.22,0.12,155.28,301,331023,3.84,3.84,0.36,-0.18,-0.83,-0.54,0.86,-123.65,-0.48,-0.71,107.84,0.00,7.14,297.06,2.73
4.38,42.70,0.42,-23.94,1.01,-147.50,0.12,155.39,301,331024,3.96,3.96,0.38,-0.17,-0.86,-0.54,0.86,-123.65,-0.48,-0.71,107.84,0.00,7.14,297.06,2.73
4.53,42.75,0.42,-23.94,1.01,-147.49,0.12,155.49,301,331024,4.08,4.08,0.38,-0.17,-0.86,-0.54,0.86,-123.65,-0.47,-0.71,107.84,0.00,7.14,297.06,2.73
4.70,42.80,0.42,-28.38,1.01,-151.93,0.15,160.04,301,331024,4.22,4.22,0.37,-0.20,-0.89,-0.48,0.86,-128.08,-0.53,-0.67,107.84,0.01,7.14,297.06,2.73
4.89,42.85,0.42,-28.38,1.01,-151.93,0.15,160.17,301,331024,4.36,4.36,0.37,-0.20,-0.89,-0.48,0.86,-128.07,-0.53,-0.67,107.84,0.01,7.14,297.06,2.73
5.08,42.90,0.39,-9.36,1.10,-146.16,0.15,160.30,301,331025,4.51,4.51,0.38,-0.06,-0.91,-0.61,0.86,-128.07,-0.53,-0.67,107.84,0.01,7.14,297.06,2.73
