trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
7.53,45.11,-0.31,163.24,2.49,-133.51,0.03,179.77,701,307,0.01,0.01,-0.30,0.09,-1.72,-1.81,2.65,-139.44,-2.01,-1.72,16.90,0.00,120.79,583.23,1.55
7.56,45.10,-0.31,139.46,2.49,-157.26,0.02,203.52,701,307,0.04,0.04,-0.24,0.20,-2.30,-0.96,2.65,-163.17,-2.54,-0.77,16.90,0.00,120.79,583.23,1.55
7.58,45.10,-0.31,139.42,2.50,-157.26,0.01,203.53,701,307,0.05,0.05,-0.24,0.20,-2.30,-0.96,2.65,-163.17,-2.54,-0.77,16.90,0.00,120.79,583.23,1.55
7.60,45.09,-0.34,-133.63,2.36,-167.21,0.02,203.54,701,307036,0.06,0.06,-0.23,-0.25,-2.30,-0.52,2.65,-163.18,-2.54,-0.77,16.90,0.00,120.79,583.23,1.55
7.71,45.14,0.34,-75.23,2.36,-108.57,0.16,144.95,701,307036,0.15,0.15,0.09,-0.33,-0.75,-2.24,2.65,-104.56,-0.67,-2.57,16.90,0.00,120.79,583.23,1.55
7.90,45.23,0.44,-21.94,2.63,-114.21,0.16,145.08,701,307037,0.32,0.32,0.41,-0.17,-1.08,-2.40,2.65,-104.68,-0.67,-2.57,16.90,0.00,120.79,583.23,1.55
8.06,45.28,0.44,-50.18,2.63,-142.32,0.10,173.28,701,307037,0.45,0.45,0.28,-0.34,-2.08,-1.61,2.65,-132.84,-1.80,-1.95,16.90,0.00,120.79,583.23,1.55
8.21,45.30,0.44,-50.37,2.64,-142.34,0.10,173.38,701,307037,0.55,0.55,0.28,-0.34,-2.09,-1.61,2.66,-132.89,-1.81,-1.95,16.90,0.00,120.79,583.23,1.55
8.35,45.31,0.36,-20.45,2.81,-139.60,0.10,173.48,701,307038,0.65,0.65,0.33,-0.12,-2.14,-1.82,2.66,-132.94,-1.81,-1.95,16.90,0.00,120.79,583.23,1.55
8.49,45.32,0.35,-20.55,2.81,-139.62,0.10,173.58,701,307038,0.75,0.75,0.33,-0.12,-2.14,-1.82,2.66,-132.99,-1.81,-1.95,16.90,0.00,120.79,583.23,1.55
8.63,45.29,0.35,-61.00,2.82,-179.87,0.11,213.92,701,307038,0.86,0.86,0.17,-0.31,-2.82,-0.01,2.66,-173.27,-2.64,-0.31,16.90,0.00,120.79,583.23,1.55
