trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
3.62,42.62,0.00,0.00,1.97,-157.59,0.03,184.07,701,307,0.01,0.01,0.00,0.00,-1.82,-0.75,1.97,-157.59,-1.82,-0.75,201.59,0.00,785.05,296.06,2.94
3.76,42.57,0.00,0.00,1.97,178.27,0.20,208.30,701,307,0.13,0.13,0.00,0.00,-1.97,0.06,1.97,178.27,-1.97,0.06,201.59,0.00,785.05,296.06,2.94
3.99,42.48,0.00,0.00,1.98,178.28,0.20,208.46,701,307,0.32,0.32,0.00,0.00,-1.98,0.06,1.98,178.28,-1.98,0.06,201.59,0.00,785.05,296.06,2.94
4.22,42.38,-0.40,112.47,1.86,-170.30,0.18,208.61,701,307036,0.51,0.51,-0.15,0.37,-1.84,-0.31,1.99,178.29,-1.99,0.06,201.59,0.00,785.05,296.06,2.94
4.44,42.30,-0.40,113.38,1.86,-170.30,0.18,208.76,701,307036,0.70,0.70,-0.16,0.37,-1.84,-0.31,2.00,178.29,-2.00,0.06,201.59,0.00,785.05,296.06,2.94
4.57,42.25,-0.41,113.89,1.87,-170.31,0.02,208.84,701,307036,0.80,0.80,-0.16,0.37,-1.84,-0.31,2.00,178.30,-2.00,0.06,201.59,0.00,785.05,296.06,2.94
4.66,42.19,-0.41,104.66,1.87,180.00,0.16,218.60,701,307036,0.90,0.90,-0.10,0.39,-1.87,0.00,2.01,168.63,-1.97,0.40,201.59,0.00,785.05,296.06,2.94
4.83,42.09,-0.41,105.46,1.87,180.00,0.16,218.71,701,307036,1.05,1.05,-0.11,0.39,-1.87,0.00,2.02,168.67,-1.98,0.40,201.59,0.00,785.05,296.06,2.94
4.99,41.99,0.00,0.00,0.00,0.00,0.16,218.82,701,307037,1.21,1.21,0.00,0.00,0.00,0.00,2.02,168.71,-1.98,0.40,201.59,0.00,785.05,296.06,2.94
5.16,41.90,0.00,0.00,0.00,0.00,0.16,218.93,701,307037,1.37,1.37,0.00,0.00,0.00,0.00,2.03,168.75,-1.99,0.40,201.59,0.00,785.05,296.06,2.94
5.25,41.83,0.00,0.00,0.00,0.00,0.03,228.15,701,307037,1.46,1.46,0.00,0.00,0.00,0.00,2.03,159.62,-1.91,0.71,201.59,0.00,785.05,296.06,2.94
5.28,41.81,-0.94,114.84,1.52,-174.36,0.03,228.17,701,307038,1.49,1.49,-0.40,0.86,-1.51,-0.15,2.04,159.63,-1.91,0.71,201.59,0.00,785.05,296.06,2.94
5.32,41.78,-0.94,108.27,1.52,178.99,0.06,234.85,701,307038,1.54,1.54,-0.30,0.90,-1.52,0.03,2.04,153.00,-1.82,0.92,201.59,0.00,785.05,296.06,2.94
5.36,41.73,-0.94,108.39,1.52,178.99,0.06,234.88,701,307039,1.59,1.59,-0.30,0.90,-1.52,0.03,2.04,153.03,-1.82,0.92,201.59,0.00,785.05,296.06,2.94
5.42,41.68,-0.94,118.18,1.52,-171.36,0.08,225.27,701,307039,1.66,1.66,-0.45,0.83,-1.50,-0.23,2.04,162.71,-1.95,0.61,201.59,0.00,785.05,296.06,2.94
5.49,41.62,-0.95,118.34,1.52,-171.37,0.08,225.32,701,307040,1.74,1.74,-0.45,0.83,-1.50,-0.23,2.05,162.74,-1.95,0.61,201.59,0.00,785.05,296.06,2.94
