trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
2.75,41.18,0.00,0.00,1.99,-166.34,0.13,193.99,701,307,0.06,0.06,0.00,0.00,-1.93,-0.47,1.99,-166.34,-1.93,-0.47,136.99,0.00,63.09,1995.34,2.34
2.91,41.14,0.00,0.00,2.00,-166.38,0.13,194.10,701,307,0.19,0.19,0.00,0.00,-1.94,-0.47,2.00,-166.38,-1.94,-0.47,136.99,0.00,63.09,1995.34,2.34
3.08,41.11,-0.37,126.53,1.89,-155.79,0.13,194.21,701,307036,0.32,0.32,-0.22,0.30,-1.72,-0.77,2.00,-166.42,-1.95,-0.47,136.99,0.00,730.47,1995.34,2.34
3.25,41.08,-0.38,127.16,1.89,-155.80,0.13,194.32,701,307036,0.45,0.45,-0.23,0.30,-1.72,-0.77,2.01,-166.46,-1.95,-0.47,136.99,0.00,730.47,1995.34,2.34
3.35,41.03,0.38,78.59,1.89,155.10,0.07,243.49,701,307036,0.56,0.56,0.07,0.37,-1.71,0.80,2.01,144.45,-1.64,1.17,136.99,0.00,730.47,1995.34,2.34
3.41,40.94,0.38,79.22,1.89,155.11,0.14,243.53,701,307036,0.66,0.66,0.07,0.37,-1.71,0.80,2.02,144.53,-1.64,1.17,136.99,0.00,730.47,1995.34,2.34
3.49,40.82,0.38,80.03,1.89,155.12,0.14,243.59,701,307036,0.80,0.80,0.07,0.37,-1.71,0.80,2.02,144.63,-1.65,1.17,136.99,0.00,730.47,1995.34,2.34
3.57,40.69,0.38,80.85,1.89,155.13,0.14,243.64,701,307036,0.93,0.93,0.06,0.37,-1.72,0.80,2.03,144.73,-1.65,1.17,136.99,0.00,730.47,1995.34,2.34
3.66,40.56,1.30,59.41,2.32,178.82,0.16,243.70,701,307043,1.08,1.08,0.66,1.12,-2.32,0.05,2.03,144.84,-1.66,1.17,136.99,0.01,730.47,1995.34,2.34
3.76,40.41,1.29,59.66,2.32,178.82,0.16,243.76,701,307043,1.24,1.24,0.65,1.12,-2.32,0.05,2.04,144.96,-1.67,1.17,136.99,0.01,730.47,1995.34,2.34
3.85,40.27,1.29,59.91,2.32,178.82,0.16,243.82,701,307043,1.41,1.41,0.65,1.12,-2.32,0.05,2.04,145.08,-1.68,1.17,136.99,0.01,730.47,1995.34,2.34
3.91,40.12,1.29,42.40,2.32,161.10,0.16,261.58,701,307043,1.56,1.56,0.95,0.87,-2.20,0.75,2.05,127.50,-1.25,1.63,136.99,0.02,730.47,1995.34,2.34
3.94,39.97,1.28,42.59,2.33,161.11,0.16,261.60,701,307043,1.72,1.72,0.94,0.87,-2.20,0.75,2.05,127.65,-1.25,1.63,136.99,0.02,730.47,1995.34,2.34
3.97,39.81,1.64,46.53,2.43,169.85,0.16,261.62,701,307046,1.88,1.88,1.13,1.19,-2.39,0.43,2.06,127.81,-1.26,1.63,136.99,0.02,730.47,1995.34,2.34
4.00,39.66,1.64,46.69,2.43,169.86,0.16,261.64,701,307046,2.03,2.03,1.12,1.19,-2.39,0.43,2.06,127.97,-1.27,1.63,136.99,0.02,730.47,1995.34,2.34
4.01,39.50,1.63,36.25,2.43,159.28,0.16,272.23,701,307046,2.19,2.19,1.32,0.97,-2.27,0.86,2.07,117.55,-0.96,1.83,136.99,0.02,730.47,1995.34,2.34
4.00,39.34,1.63,36.38,2.43,159.29,0.16,272.22,701,307046,2.35,2.35,1.31,0.97,-2.28,0.86,2.07,117.73,-0.96,1.83,136.99,0.02,730.47,1995.34,2.34
3.99,39.18,1.69,37.23,2.45,160.83,0.16,272.22,701,307048,2.51,2.51,1.34,1.02,-2.32,0.80,2.07,117.91,-0.97,1.83,136.99,0.02,730.47,1995.34,2.34
3.99,39.02,1.68,37.36,2.45,160.84,0.16,272.21,701,307048,2.67,2.67,1.34,1.02,-2.32,0.80,2.08,118.08,-0.98,1.83,136.99,0.02,730.47,1995.34,2.34
3.97,38.84,1.68,32.61,2.45,155.96,0.19,277.09,701,307048,2.85,2.85,1.41,0.90,-2.24,1.00,2.08,113.39,-0.83,1.91,136.99,0.03,730.47,1995.34,2.34
3.94,38.65,1.67,32.75,2.45,155.97,0.19,277.07,701,307048,3.04,3.04,1.41,0.90,-2.24,1.00,2.08,113.61,-0.83,1.91,136.99,0.03,730.47,1995.34,2.34
3.91,38.46,1.76,35.10,2.45,158.73,0.19,277.05,701,307051,2.88,3.23,1.44,1.01,-2.29,0.89,2.09,113.83,-0.84,1.91,136.99,0.03,730.47,1995.34,2.34
3.88,38.27,1.76,35.24,2.45,158.74,0.19,277.03,701,307051,2.69,3.42,1.43,1.01,-2.29,0.89,2.09,114.05,-0.85,1.91,136.99,0.03,730.47,1995.34,2.34
3.84,38.11,1.75,30.82,2.46,154.20,0.14,281.56,701,307051,2.52,3.59,1.50,0.90,-2.21,1.07,2.09,109.69,-0.70,1.97,136.99,0.02,730.47,1995.34,2.34
3.81,37.97,1.75,30.81,2.46,154.30,0.14,281.54,701,307052,2.38,3.73,1.51,0.90,-2.22,1.07,2.09,109.85,-0.71,1.97,136.99,0.02,730.47,1995.34,2.34
3.77,37.83,1.75,28.71,2.46,152.11,0.14,283.71,701,307052,2.24,3.87,1.53,0.84,-2.18,1.15,2.10,107.82,-0.64,2.00,136.99,0.02,730.47,1995.34,2.34
3.73,37.69,1.74,28.80,2.46,152.12,0.14,283.68,701,307052,2.09,4.02,1.53,0.84,-2.18,1.15,2.10,107.99,-0.65,2.00,136.99,0.02,63.09,1995.34,2.34
3.68,37.56,1.84,30.50,2.48,154.69,0.14,283.65,701,307053,1.95,4.16,1.58,0.93,-2.24,1.06,2.10,108.15,-0.65,2.00,136.99,0.03,63.09,1995.34,2.34
3.64,37.42,1.83,30.59,2.48,154.70,0.14,283.63,701,307053,1.81,4.30,1.58,0.93,-2.24,1.06,2.10,108.32,-0.66,2.00,136.99,0.03,63.09,1995.34,2.34
3.60,37.28,1.83,30.98,2.48,155.01,0.14,283.30,701,307053,1.67,4.44,1.57,0.94,-2.25,1.05,2.10,108.78,-0.68,1.99,136.99,0.02,63.09,1995.34,2.34
3.56,37.15,1.82,31.07,2.48,155.01,0.14,283.28,701,307053,1.53,4.58,1.56,0.94,-2.25,1.05,2.11,108.94,-0.68,1.99,136.99,0.02,63.09,1995.34,2.34
3.52,37.01,2.08,36.42,2.48,162.38,0.14,283.26,701,307055,1.40,4.71,1.68,1.24,-2.37,0.75,2.11,109.10,-0.69,1.99,136.99,0.03,63.09,1995.34,2.34
3.48,36.88,2.08,36.51,2.48,162.39,0.14,283.23,701,307055,1.26,4.85,1.67,1.24,-2.37,0.75,2.11,109.25,-0.70,1.99,136.99,0.03,63.09,1995.34,2.34
3.41,36.74,2.07,20.86,2.48,146.66,0.17,298.92,701,307055,1.10,5.01,1.94,0.74,-2.08,1.37,2.11,93.71,-0.14,2.11,136.99,0.04,63.09,1995.34,2.34
3.31,36.59,2.07,20.93,2.48,146.67,0.17,298.86,701,307055,0.93,5.18,1.93,0.74,-2.08,1.37,2.11,93.92,-0.14,2.11,136.99,0.04,63.09,1995.34,2.34
3.20,36.43,2.08,25.93,2.35,149.41,0.17,298.79,701,307058,0.76,5.35,1.87,0.91,-2.02,1.20,2.11,94.13,-0.15,2.11,136.99,0.04,63.09,1995.34,2.34
3.10,36.28,2.07,26.01,2.35,149.42,0.17,298.73,701,307058,0.58,5.53,1.86,0.91,-2.02,1.20,2.11,94.34,-0.16,2.11,136.99,0.04,63.09,1995.34,2.34
2.99,36.16,2.06,9.33,2.35,132.69,0.12,315.41,701,307058,0.44,5.67,2.04,0.33,-1.59,1.73,-2.11,77.78,0.45,2.07,136.99,0.03,63.09,1995.34,2.34
2.89,36.08,2.06,9.35,2.35,132.70,0.12,315.35,701,307058,0.32,5.79,2.03,0.33,-1.59,1.73,-2.11,77.91,0.44,2.07,136.99,0.03,63.09,1995.34,2.34
2.79,36.00,1.93,9.57,2.28,130.16,0.12,315.29,701,307060,0.20,5.91,1.90,0.32,-1.47,1.74,-2.11,78.05,0.44,2.07,136.99,0.02,63.09,1995.34,2.34
2.69,35.92,1.93,9.59,2.28,130.17,0.12,315.23,701,307060,0.09,6.02,1.90,0.32,-1.47,1.74,-2.11,78.19,0.43,2.07,140.47,0.02,63.09,2117.72,2.29
2.63,35.88,1.92,-36.07,-2.28,84.50,0.00,0.87,701,307060,0.03,6.08,1.55,-1.13,0.22,2.27,-2.11,32.58,1.78,1.14,140.47,0.00,63.09,2117.72,2.29
2.63,35.88,1.93,-35.97,-2.28,84.66,0.00,0.87,701,714001,0.00,0.00,1.56,-1.13,0.21,2.27,-2.11,32.59,1.78,1.14,140.47,0.00,63.09,2117.72,2.29
2.59,35.85,1.93,3.70,2.28,124.33,0.09,321.18,701,714001,0.05,0.05,1.92,0.12,-1.29,1.88,-2.11,72.30,0.64,2.01,140.47,0.02,63.09,2117.72,2.29
2.50,35.79,1.85,3.78,2.24,122.83,0.09,321.13,701,714002,0.14,0.14,1.85,0.12,-1.22,1.88,-2.11,72.41,0.64,2.01,118.94,0.02,63.09,1684.39,2.76
2.40,35.74,1.85,-8.22,2.24,110.84,0.08,333.07,701,714002,0.23,0.23,1.83,-0.26,-0.80,2.10,-2.11,60.51,1.04,1.83,118.94,0.02,63.09,1684.39,2.76
2.31,35.70,1.67,-11.17,2.24,105.89,0.08,333.02,701,714003,0.32,0.32,1.64,-0.32,-0.61,2.16,-2.10,60.60,1.03,1.83,118.94,0.02,63.09,1684.39,2.76
2.22,35.67,1.67,-15.77,2.24,101.32,0.08,337.54,701,714003,0.40,0.40,1.61,-0.45,-0.44,2.20,-2.10,56.11,1.17,1.74,118.94,0.01,63.09,1684.39,2.76
2.12,35.64,1.50,-19.18,2.25,96.55,0.08,337.49,701,714004,0.48,0.48,1.42,-0.49,-0.26,2.24,-2.10,56.19,1.17,1.74,118.94,0.01,63.09,1684.39,2.76
2.02,35.60,1.50,-19.42,2.25,96.36,0.10,337.63,701,714004,0.57,0.57,1.42,-0.50,-0.25,2.24,-2.10,56.09,1.17,1.74,118.94,0.02,63.09,1684.39,2.76
1.91,35.57,1.30,-24.38,2.28,90.61,0.10,337.56,701,714005,0.67,0.67,1.19,-0.54,-0.02,2.28,-2.10,56.18,1.17,1.74,118.94,0.01,63.09,1684.39,2.76
1.79,35.51,1.30,-15.85,2.28,99.22,0.12,328.90,701,714005,0.78,0.78,1.25,-0.35,-0.36,2.25,-2.09,64.89,0.89,1.90,118.94,0.02,63.09,1684.39,2.76
1.66,35.45,1.11,-16.11,2.21,95.00,0.12,328.83,701,714006,0.90,0.90,1.07,-0.31,-0.19,2.20,-2.09,65.03,0.88,1.90,118.94,0.01,63.09,1684.39,2.76
1.52,35.39,1.11,-20.38,2.21,90.83,0.13,332.92,701,714006,1.03,1.03,1.04,-0.39,-0.03,2.21,-2.09,61.00,1.01,1.83,118.94,0.02,63.09,1684.39,2.76
1.38,35.33,1.00,-18.13,-2.14,88.55,0.13,332.84,701,714007,1.17,1.17,0.95,-0.31,0.05,2.14,-2.08,61.14,1.01,1.83,118.94,0.01,63.09,1684.39,2.76
1.24,35.26,0.99,-13.26,2.14,93.52,0.13,327.80,701,714007,1.30,1.30,0.97,-0.23,-0.13,2.13,-2.08,66.25,0.84,1.91,118.94,0.01,63.09,1684.39,2.76
1.11,35.19,0.89,-13.58,2.11,90.92,0.13,327.72,701,714008,1.42,1.42,0.86,-0.21,-0.03,2.11,-2.08,66.39,0.83,1.91,118.94,0.01,63.09,1684.39,2.76
0.98,35.12,0.88,-9.14,2.11,95.44,0.13,323.14,701,714008,1.55,1.55,0.87,-0.14,-0.20,2.10,-2.08,71.05,0.67,1.97,118.94,0.01,63.09,1684.39,2.76
0.85,35.05,0.82,-10.93,2.13,93.82,0.13,323.07,701,714009,1.68,1.68,0.81,-0.16,-0.14,2.12,-2.08,71.20,0.67,1.97,118.94,0.01,63.09,1684.39,2.76
0.71,34.96,0.82,-9.67,2.13,95.17,0.16,321.65,701,714009,1.82,1.82,0.80,-0.14,-0.19,2.12,-2.07,72.71,0.62,1.98,120.30,0.01,63.09,1989.64,2.76
0.56,34.86,0.75,-13.32,2.16,93.39,0.16,321.57,701,714010,1.99,1.99,0.73,-0.17,-0.13,2.15,-2.07,72.90,0.61,1.98,120.30,0.01,63.09,1989.64,2.76
0.42,34.78,0.75,-24.44,-2.16,82.41,0.11,332.48,701,714010,2.12,2.12,0.68,-0.31,0.28,2.14,-2.07,62.06,0.97,1.83,121.93,0.01,41.38,2043.75,2.77
0.30,34.73,0.74,-24.59,-2.16,82.42,0.11,332.41,701,714010,2.23,2.23,0.68,-0.31,0.28,2.14,-2.07,62.19,0.96,1.83,121.93,0.01,41.38,2043.75,2.77
0.18,34.68,0.59,-3.47,-1.90,78.91,0.11,332.34,701,714011,2.34,2.34,0.59,-0.04,0.37,1.86,-2.06,62.31,0.96,1.83,121.93,0.01,41.38,2043.75,2.77
0.07,34.63,0.59,-3.50,-1.90,78.93,0.11,332.27,701,714011,2.45,2.45,0.59,-0.04,0.36,1.86,-2.06,62.43,0.95,1.83,121.93,0.01,41.38,2043.75,2.77
-0.05,34.58,0.58,-3.11,-1.90,79.36,0.11,331.79,701,714011,2.56,2.56,0.58,-0.03,0.35,1.87,-2.06,62.98,0.94,1.84,121.93,0.01,41.38,2043.75,2.77
-0.17,34.52,0.58,-3.13,-1.90,79.37,0.11,331.72,701,714011,2.67,2.67,0.58,-0.03,0.35,1.87,-2.06,63.10,0.93,1.84,121.93,0.01,41.38,2043.75,2.77
-0.29,34.47,0.53,26.79,-1.66,74.28,0.11,331.65,701,714012,2.78,2.78,0.47,0.24,0.45,1.60,-2.06,63.22,0.93,1.84,121.93,0.01,41.38,2043.75,2.77
-0.40,34.42,0.53,27.01,-1.66,74.30,0.11,331.59,701,714012,2.89,2.89,0.47,0.24,0.45,1.60,-2.05,63.35,0.92,1.84,121.93,0.01,41.38,2043.75,2.77
-0.52,34.37,0.52,23.91,-1.66,70.99,0.11,334.84,701,714012,3.00,3.00,0.48,0.21,0.54,1.57,-2.05,60.15,1.02,1.78,136.18,0.01,41.38,2593.72,2.38
-0.65,34.32,0.52,24.11,-1.66,71.01,0.11,334.77,701,714012,3.12,3.12,0.47,0.21,0.54,1.57,-2.05,60.28,1.02,1.78,136.18,0.01,41.38,2593.72,2.38
-0.77,34.27,0.61,58.40,-1.43,61.36,0.11,334.70,701,714013,3.23,3.23,0.32,0.52,0.69,1.26,-2.05,60.40,1.01,1.78,136.18,0.00,41.38,2593.72,2.38
-0.89,34.23,0.61,58.77,-1.43,61.37,0.11,334.63,701,714013,3.34,3.34,0.32,0.52,0.69,1.26,-2.04,60.52,1.01,1.78,136.18,0.00,41.38,2593.72,2.38
-1.04,34.17,0.61,58.09,-1.43,60.26,0.16,335.69,701,714013,3.48,3.48,0.32,0.52,0.71,1.24,-2.04,59.54,1.03,1.76,136.18,0.01,41.38,2593.72,2.38
-1.22,34.10,0.65,73.26,-1.41,53.60,0.16,335.58,701,714014,3.64,3.64,0.19,0.63,0.84,1.13,-2.04,59.72,1.03,1.76,136.18,0.00,41.38,2593.72,2.38
-1.37,34.05,0.65,69.92,-1.41,49.81,0.11,339.31,701,714014,3.60,3.78,0.22,0.61,0.91,1.08,-2.03,56.06,1.14,1.69,136.18,0.00,41.38,2593.72,2.38
-1.50,34.01,0.65,70.30,-1.41,49.82,0.11,339.24,701,714014,3.49,3.89,0.22,0.61,0.91,1.08,-2.03,56.18,1.13,1.69,136.18,0.00,41.38,2593.72,2.38
-1.62,33.97,0.59,79.97,-1.51,47.42,0.11,339.17,701,714015,3.38,4.00,0.10,0.58,1.02,1.11,-2.03,56.30,1.13,1.69,136.18,0.00,41.38,2593.72,2.38
-1.75,33.93,0.59,80.41,-1.51,47.43,0.11,339.10,701,714015,3.27,4.11,0.10,0.58,1.02,1.11,-2.02,56.42,1.12,1.69,136.18,0.00,41.38,2593.72,2.38
-1.92,33.88,0.59,79.09,-1.51,45.53,0.19,340.92,701,714015,3.12,4.26,0.11,0.57,1.06,1.08,-2.02,54.66,1.17,1.65,136.18,0.00,41.38,2593.72,2.38
-2.13,33.82,-0.80,92.15,-1.46,35.51,0.19,340.80,701,714016,2.93,4.45,-0.03,0.80,1.19,0.85,-2.02,54.87,1.16,1.65,136.18,0.00,41.38,2475.54,2.38
-2.28,33.77,-0.80,94.51,-1.46,37.51,0.07,338.74,701,714016,2.80,4.58,-0.06,0.80,1.16,0.89,-2.01,56.98,1.10,1.69,120.01,0.00,41.38,2475.54,2.76
-4.30,33.62,2.03,83.84,-2.78,-62.94,0.02,67.72,301,714022,2.76,4.62,0.22,2.02,1.27,-2.48,-1.55,-17.12,1.48,-0.46,120.12,0.00,29.26,1944.52,2.76
-4.30,33.67,2.03,57.55,-2.78,-89.23,0.09,94.00,301,714022,2.70,4.67,1.09,1.71,0.04,-2.78,-1.55,-43.41,1.13,-1.07,129.27,0.01,29.26,1944.52,2.73
-4.29,33.76,1.97,70.50,-2.96,-80.85,0.09,94.01,301,714023,2.61,4.76,0.66,1.85,0.47,-2.92,-1.55,-43.43,1.13,-1.07,129.27,0.01,29.26,1944.52,2.73
-4.26,33.88,1.97,57.59,2.96,-93.77,0.14,106.93,301,714023,2.50,4.88,1.05,1.66,-0.19,-2.95,-1.55,-56.35,0.86,-1.29,129.27,0.02,29.26,1944.52,2.73
-4.21,34.01,1.90,69.15,-3.07,-86.56,0.14,106.96,301,714024,2.36,5.02,0.67,1.77,0.18,-3.06,-1.55,-56.38,0.86,-1.29,129.27,0.01,29.26,1944.52,2.73
-4.14,34.13,1.90,47.88,3.07,-107.84,0.12,128.27,301,714024,2.22,5.15,1.27,1.41,-0.94,-2.92,-1.55,-77.67,0.33,-1.51,129.27,0.02,29.26,1944.52,2.73
-4.05,34.22,1.90,47.88,3.07,-107.85,0.12,128.33,301,714024,2.10,5.27,1.27,1.41,-0.94,-2.92,-1.55,-77.69,0.33,-1.51,117.96,0.02,29.26,1944.52,2.75
-3.96,34.32,1.88,57.15,3.17,-102.58,0.12,128.38,301,714025,1.98,5.40,1.02,1.58,-0.69,-3.10,-1.55,-77.72,0.33,-1.51,117.96,0.01,29.26,1944.52,2.75
