trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
4.28,42.99,-0.30,104.69,1.70,-130.73,0.03,183.06,701,307,0.01,0.01,-0.08,0.29,-1.11,-1.29,1.55,-139.80,-1.18,-1.00,2.80,0.00,8.61,306.63,1.15
4.41,42.94,0.30,72.19,1.70,-162.65,0.19,214.97,701,307,0.12,0.12,0.09,0.29,-1.63,-0.51,1.55,-171.65,-1.53,-0.23,2.80,0.00,8.61,306.63,1.15
4.63,42.82,0.30,71.02,1.72,-162.78,0.19,215.12,701,307,0.32,0.32,0.10,0.29,-1.64,-0.51,1.56,-171.69,-1.54,-0.23,2.80,0.00,8.61,306.63,1.15
4.81,42.73,-0.31,123.75,1.46,-160.73,0.14,215.24,701,307036,0.48,0.48,-0.17,0.26,-1.38,-0.48,1.56,-171.72,-1.55,-0.23,2.80,0.00,8.61,306.63,1.15
4.96,42.65,-0.31,124.13,1.46,-160.76,0.14,215.35,701,307036,0.62,0.62,-0.17,0.26,-1.38,-0.48,1.57,-171.75,-1.55,-0.23,2.80,0.00,8.61,306.63,1.15
5.10,42.58,-0.31,124.46,1.46,-160.79,0.11,215.44,701,307036,0.74,0.74,-0.18,0.26,-1.38,-0.48,1.57,-171.77,-1.56,-0.23,2.80,0.00,8.61,306.63,1.15
5.29,42.51,-0.31,139.99,1.47,-145.68,0.20,200.40,701,307036,0.90,0.90,-0.24,0.20,-1.21,-0.83,1.58,-156.67,-1.45,-0.63,2.80,0.00,8.61,306.63,1.15
5.54,42.44,0.46,-49.41,1.78,-171.12,0.20,200.57,701,307037,1.10,1.10,0.30,-0.35,-1.76,-0.27,1.59,-156.78,-1.46,-0.63,2.80,0.00,8.61,306.63,1.15
5.70,42.39,0.46,-62.45,1.78,176.06,0.06,213.49,701,307037,1.23,1.23,0.21,-0.41,-1.78,0.12,1.59,-169.65,-1.56,-0.29,2.80,0.00,8.61,306.63,1.15
5.77,42.36,0.36,-43.33,1.83,-178.63,0.06,213.54,701,307038,1.29,1.29,0.26,-0.24,-1.83,-0.04,1.59,-169.66,-1.57,-0.29,2.80,0.00,8.61,306.63,1.15
5.85,42.33,0.35,-17.48,1.83,-152.70,0.07,187.65,701,307038,1.36,1.36,0.34,-0.11,-1.62,-0.84,1.60,-143.75,-1.29,-0.94,2.80,0.00,8.61,306.63,1.15
5.95,42.32,0.57,7.89,2.12,-151.09,0.07,187.71,701,307039,1.43,1.43,0.57,0.08,-1.85,-1.02,1.60,-143.81,-1.29,-0.94,2.80,0.00,8.61,306.63,1.15
6.04,42.31,0.57,-2.62,2.12,-161.63,0.06,198.29,701,307039,1.49,1.49,0.57,-0.03,-2.01,-0.67,1.60,-154.38,-1.44,-0.69,2.80,0.00,8.61,306.63,1.15
6.11,42.29,0.77,-6.19,2.29,-164.53,0.06,198.34,701,307040,1.55,1.55,0.76,-0.08,-2.21,-0.61,1.60,-154.41,-1.44,-0.69,2.80,0.00,8.61,306.63,1.15
6.22,42.27,0.77,-4.60,2.29,-162.93,0.11,196.82,701,307040,1.64,1.64,0.76,-0.06,-2.19,-0.67,1.60,-152.86,-1.43,-0.73,2.80,0.00,8.61,306.63,1.15
6.37,42.23,1.00,9.24,2.58,-159.70,0.11,196.91,701,307041,1.75,1.75,0.99,0.16,-2.42,-0.90,1.61,-152.93,-1.43,-0.73,2.80,0.00,8.61,306.63,1.15
6.52,42.19,1.00,5.60,2.59,-163.37,0.12,200.67,701,307041,1.87,1.87,1.00,0.10,-2.48,-0.74,1.61,-156.65,-1.48,-0.64,2.80,0.00,8.61,306.63,1.15
6.68,42.15,1.35,8.52,2.94,-163.36,0.12,200.78,701,307042,2.00,2.00,1.33,0.20,-2.82,-0.84,1.62,-156.71,-1.48,-0.64,2.80,0.00,8.61,306.63,1.15
6.86,42.07,1.35,-8.89,2.94,179.23,0.19,218.31,701,307042,2.16,2.16,1.33,-0.21,-2.94,0.04,1.62,-174.16,-1.61,-0.16,2.80,0.00,8.61,306.63,1.15
7.07,41.95,1.65,4.53,3.28,-174.76,0.19,218.44,701,307043,2.35,2.35,1.65,0.13,-3.27,-0.30,1.63,-174.19,-1.62,-0.16,2.80,0.01,8.61,306.63,1.15
7.25,41.83,1.65,0.92,3.29,-178.38,0.16,222.17,701,307043,2.52,2.52,1.65,0.03,-3.29,-0.09,1.63,-177.81,-1.63,-0.06,2.80,0.00,8.61,306.63,1.15
7.40,41.73,1.98,6.57,3.61,-175.35,0.16,222.28,701,307044,2.68,2.68,1.96,0.23,-3.60,-0.29,1.64,-177.82,-1.64,-0.06,2.80,0.01,8.61,306.63,1.15
7.52,41.63,1.97,-7.53,3.62,170.55,0.12,236.46,701,307044,2.82,2.82,1.96,-0.26,-3.57,0.59,1.65,168.09,-1.61,0.34,2.80,0.00,8.61,306.63,1.15
7.61,41.52,1.97,-7.54,3.62,170.55,0.12,236.52,701,307044,2.94,2.94,1.95,-0.26,-3.57,0.59,1.65,168.12,-1.61,0.34,2.80,0.00,8.61,306.63,1.15
7.70,41.42,2.22,8.13,3.81,179.67,0.12,236.58,701,307045,3.06,3.06,2.19,0.31,-3.81,0.02,1.65,168.15,-1.62,0.34,2.80,0.01,8.61,306.63,1.15
7.79,41.32,2.21,8.13,3.81,179.67,0.12,236.64,701,307045,3.19,3.19,2.19,0.31,-3.81,0.02,1.66,168.18,-1.62,0.34,213.00,0.03,8.61,306.63,2.96
