trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
0.66,40.41,0.60,-13.03,1.04,-136.69,0.11,117.11,301,331010,0.06,0.06,0.58,-0.14,-0.75,-0.71,0.86,-101.39,-0.17,-0.85,121.21,0.01,33.51,856.28,2.64
0.73,40.51,0.60,-13.03,1.03,-136.59,0.11,117.15,301,331010,0.17,0.17,0.58,-0.14,-0.75,-0.71,0.86,-101.22,-0.17,-0.85,121.21,0.01,33.51,856.28,2.64
0.80,40.61,0.91,-13.59,1.22,-148.82,0.13,117.20,301,331012,0.29,0.29,0.88,-0.21,-1.05,-0.63,0.86,-101.04,-0.17,-0.85,121.21,0.01,33.51,856.28,2.64
0.87,40.72,0.91,-13.59,1.22,-148.74,0.13,117.25,301,331012,0.41,0.41,0.88,-0.21,-1.04,-0.63,0.86,-100.85,-0.16,-0.85,121.21,0.01,33.51,856.28,2.64
0.98,40.84,0.91,-28.67,1.22,-163.77,0.15,132.40,301,331012,0.55,0.55,0.79,-0.43,-1.17,-0.34,0.86,-115.73,-0.37,-0.78,121.21,0.01,33.51,856.28,2.64
1.11,40.95,0.91,-28.67,1.21,-163.72,0.15,132.48,301,331012,0.70,0.70,0.79,-0.43,-1.16,-0.34,0.86,-115.52,-0.37,-0.78,121.21,0.01,33.51,856.28,2.64
1.25,41.05,0.91,-28.67,1.21,-163.67,0.15,132.57,301,331012,0.85,0.85,0.79,-0.43,-1.16,-0.34,0.86,-115.32,-0.37,-0.78,121.21,0.01,33.51,856.28,2.64
1.38,41.16,1.08,9.75,1.72,-146.16,0.15,132.66,301,331014,1.00,1.00,1.06,0.18,-1.43,-0.96,0.86,-115.11,-0.36,-0.78,121.21,0.02,33.51,856.28,2.64
1.51,41.27,1.08,9.75,1.72,-146.09,0.15,132.75,301,331014,1.15,1.15,1.06,0.18,-1.42,-0.96,0.86,-114.90,-0.36,-0.78,111.99,0.02,33.51,1812.80,2.74
1.65,41.38,1.08,9.75,1.71,-146.03,0.15,132.84,301,331014,1.30,1.30,1.06,0.18,-1.42,-0.96,0.85,-114.69,-0.36,-0.78,111.99,0.02,33.51,1812.80,2.74
