trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
2.69,40.15,0.00,0.00,1.99,165.67,0.03,186.78,701,307,0.01,0.01,0.00,0.00,-1.93,0.49,1.99,165.67,-1.93,0.49,121.39,0.00,54.87,1763.99,2.74
2.74,40.12,0.00,0.00,1.99,123.05,0.07,229.46,701,307,0.06,0.06,0.00,0.00,-1.09,1.67,1.99,123.05,-1.09,1.67,121.39,0.00,54.87,1763.99,2.74
2.80,40.06,-1.32,110.50,0.76,145.59,0.07,229.50,701,307036,0.14,0.14,-0.46,1.24,-0.63,0.43,1.99,123.11,-1.09,1.67,121.39,0.00,54.87,1763.99,2.74
2.84,40.00,1.32,82.04,0.76,116.87,0.07,258.16,701,307036,0.21,0.21,0.18,1.31,-0.34,0.68,1.99,94.55,-0.16,1.99,121.39,0.00,54.87,1763.99,2.74
2.88,39.87,1.32,82.38,0.76,116.66,0.20,258.18,701,307036,0.34,0.34,0.17,1.31,-0.34,0.68,1.99,94.69,-0.16,1.99,121.39,0.00,54.87,1763.99,2.74
2.93,39.68,1.32,82.89,0.76,116.35,0.20,258.21,701,307036,0.54,0.54,0.16,1.31,-0.34,0.68,1.99,94.89,-0.17,1.99,121.39,0.00,54.87,1763.99,2.74
2.98,39.51,1.32,83.34,0.76,116.07,0.15,258.24,701,307046,0.71,0.71,0.15,1.31,-0.33,0.68,1.99,95.07,-0.18,1.99,121.39,0.00,54.87,1763.99,2.74
3.02,39.36,1.31,83.74,0.75,115.82,0.15,258.27,701,307046,0.87,0.87,0.14,1.31,-0.33,0.68,2.00,95.23,-0.18,1.99,121.39,0.00,54.87,1763.99,2.74
3.06,39.21,1.31,84.14,0.75,115.57,0.15,258.29,701,307046,1.02,1.02,0.13,1.31,-0.32,0.68,2.00,95.39,-0.19,1.99,121.39,0.00,54.87,1763.99,2.74
3.07,39.05,1.31,69.47,0.75,100.26,0.15,273.36,701,307046,1.18,1.18,0.46,1.23,-0.13,0.74,-2.00,80.49,0.33,1.97,121.39,0.01,54.87,1763.99,2.74
