index,lon,lat,age,plate_id
0,160.4507272098469,-8.410240492824217,0,847
1,120.47645351959291,-0.2598620637552784,0,669
2,123.09525894254595,0.050416945118783474,1,669
3,152.6328087789331,-3.6404472477647722,1,847
4,167.7626030547217,-12.307464185701388,2,857
5,128.5729362654981,-6.654997510780923,2,676
6,127.34305278449237,0.9330563051964909,3,679
7,123.62154205757983,-0.4525312202594485,3,667
8,130.39216531016757,-5.389908908498464,4,684
9,169.75425429118783,-15.919371586412915,4,857
10,146.32352110224798,-6.439107221642891,5,698
11,148.5860435052859,1.6418697706187633,5,689
12,126.26244466099762,-5.90933527103882,6,681
13,165.25361017305084,-10.40097273717593,6,827
14,159.7251390286147,-7.305216061314668,7,901
15,121.05761083968922,-1.994302797210434,7,565
16,153.4802328402866,-12.983135787211916,8,836
17,153.19066661744725,-3.3138720135411823,8,847
18,152.25407469675554,-13.699127528648603,9,801
19,162.21770555766506,-7.961021278925198,9,847
20,124.75766911395264,1.1385823963171156,10,669
21,151.14616117085174,-8.916915712504615,10,836
22,122.80489855199494,-3.6073489250366286,11,566
23,133.18306694417169,-4.816584250249896,11,684
24,154.44367827395885,-2.0299599552237098,12,901
25,160.0534487539565,-6.883832185407593,12,901
26,123.65002483566826,0.2976989290585301,13,669
27,150.70225004611478,-1.7398729659508803,13,847
28,136.53174488117196,-7.593151789899174,14,801
29,155.40019996113375,-2.294906709519161,14,901
30,134.14874699726732,-7.678126983925246,15,801
31,156.25295769884792,-23.753004927032396,15,833
32,148.97316367972857,-21.502653297166393,16,801
33,152.63742785016692,-6.213237459088479,16,830
34,164.24586558804987,-9.088662983288737,17,827
35,151.0221487287235,3.8980465730606397,17,901
36,144.54555880789164,-14.751377734832012,18,801
37,154.70541688912888,-21.1675883488507,18,801
38,156.23743167820552,-1.9538863971012148,19,901
39,160.23250693936438,-5.16132412331379,19,901
40,157.2207805754793,-2.801263710401699,20,901
41,131.63213175571047,-2.80152214011299,20,61501
42,139.35184947740876,2.040568967507145,21,654
43,141.60010907654365,-19.145393184133685,21,801
44,140.8244690937053,3.9382155406495087,22,655
45,124.83240448641716,4.8751960868106785,22,645
46,131.0134933182185,-1.1213340700134538,23,698
47,143.5582886650713,-15.729145538457693,23,801
48,157.05666564952404,-21.277385336729914,24,866
49,148.81175784320632,-4.02539417480024,24,830
50,156.9414975644807,-1.908803945158823,25,901
51,142.25163504714737,-14.802278619894919,25,801
52,165.0953793801109,-11.152304737128212,26,827
53,167.53916764168667,-13.05019388793951,26,857
54,166.24429766623845,-24.70168169724761,27,869
55,155.46334019903102,-1.0339849414773923,27,901
56,169.1280890801775,-20.6082505060841,28,855
57,156.8672535723294,-9.372558968568633,28,836
58,169.72029546517612,-25.455866711751092,29,844
59,124.96524408628179,3.7831063691537423,29,645
60,167.97485681443152,-15.514075188872447,30,827
61,163.2834313240283,-14.637131616917603,30,861
62,169.6802746652644,-28.42993602838121,31,834
63,167.75040937943697,-38.2968369977934,31,868
64,137.409191532212,-7.728627814325854,32,615
65,121.79817251079164,-4.768401981331529,32,566
66,145.3281013723628,-6.804425447194831,33,615
67,154.66363862119744,-2.0191843257960542,33,901
68,162.38274719738519,-17.05681596399347,34,861
69,152.74305121205504,-11.784277280879426,34,836
70,148.09133519021196,-5.458977252667303,35,830
71,128.53658553174859,0.9299270583769399,35,680
72,137.2357659484742,-22.672405797102506,36,801
73,135.5837271234725,-6.703145725712233,36,801
74,149.34122866175085,-10.703594191118853,37,878
75,145.34816214871856,-10.929914280936632,37,888
76,165.50778958341579,-22.958324877340537,38,869
77,148.45872548748414,-3.7433376925339417,38,830
78,149.24854019196903,-14.543618414785144,39,801
79,130.67974675532082,-2.8264269449531696,39,681
80,145.9342520220935,-13.181274044071909,40,888
81,136.82744163397683,-8.452714988000686,40,801
82,160.14413026718523,-31.595000563548815,41,869
83,120.42824478981822,-2.872672160400761,41,566
84,124.36111703744167,-0.8289617473345885,42,667
85,162.7172973541438,-31.799492993982113,42,833
86,146.04705766044032,-4.185326671984491,43,830
87,133.30393241618032,-23.144134994245153,43,801
88,134.3149015231319,-9.162076173509647,44,801
89,130.51331387256545,-23.386097830604875,44,801
90,150.01962628783025,-16.51291235766559,45,801
91,148.78114365664692,-17.173196636403176,45,801
